,LEA_STATE_NAME,LEA_STATE,LEA_NAME,SCH_NAME,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_HI,VAL_HI,Score_HI,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AM,VAL_AM,Score_AM,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_APENR_IND,SCH_APCOURSES,TOT_APENR_M,TOT_APENR_F,TOT_SATACT_M,TOT_SATACT_F,TOT_HBREPORTED_SEX_M,TOT_HBREPORTED_SEX_F,TOT_HBREPORTED_DIS_M,TOT_HBREPORTED_DIS_F,TOT_HBREPORTED_RAC_M,TOT_HBREPORTED_RAC_F,TOT_HBDISCIPLINED_SEX_M,TOT_HBDISCIPLINED_SEX_F,TOT_HBDISCIPLINED_RAC_M,TOT_HBDISCIPLINED_RAC_F,TOT_HBDISCIPLINED_DIS_M,TOT_HBDISCIPLINED_DIS_F,TOT_DISCWODIS_ISS_M,TOT_DISCWODIS_ISS_F,TOT_DISCWDIS_ISS_IDEA_M,TOT_DISCWDIS_ISS_IDEA_F,TOT_DISCWODIS_ARR_M,TOT_DISCWODIS_ARR_F,TOT_DISCWDIS_ARR_IDEA_M,TOT_DISCWDIS_ARR_IDEA_F,TOT_DISCWODIS_EXPWE_M,TOT_DISCWODIS_EXPWE_F,TOT_DISCWODIS_EXPWOE_M,TOT_DISCWODIS_EXPWOE_F,TOT_DISCWDIS_EXPWOE_IDEA_M,TOT_DISCWDIS_EXPWOE_IDEA_F,TOT_DISCWDIS_EXPZT_IDEA_M,TOT_DISCWDIS_EXPZT_IDEA_F,TOT_SATACT,TOT_ENR,AVG_ENR,VAL_SAT
54108,NEW JERSEY,NJ,Deptford Township Public School District,Lake Tract Elementary School,20,23,,,,0,0,,,,26,35,2,0,65,50,158,125,0,0,271,233,-9,-9,-9,-9,-9,-9,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54109,NEW JERSEY,NJ,Deptford Township Public School District,New Sharon School,2,0,2,0.00952381,5,0,0,0,0.142857143,5,2,2,0,0,2,0,2,5,0,0,8,7,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.142857143,0
54110,NEW JERSEY,NJ,Deptford Township Public School District,Oak Valley Elementary School,14,14,,,,0,0,,,,8,2,0,0,41,35,146,134,0,0,209,185,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54111,NEW JERSEY,NJ,Deptford Township Public School District,Pine Acres Early Childhood Center,8,5,,,,0,0,,,,0,2,0,0,23,26,86,89,0,0,117,122,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54112,NEW JERSEY,NJ,Deptford Township Public School District,Shady Lane Elementary School,32,26,,,,2,0,,,,11,8,2,0,62,65,113,107,0,0,222,206,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54113,NEW JERSEY,NJ,Dover Public School District,Dover Middle School,215,200,415,0.688806184,2,0,0,0,,,5,8,0,0,14,14,17,26,0,0,251,248,No,-9,-9,-9,0,0,2,13,2,0,4,9,12,0,15,6,2,0,13,9,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,499,71.28571429,0
54114,NEW JERSEY,NJ,Dover Public School District,Dover High School,389,362,751,0.656929865,2,0,0,0,,,8,11,2,0,38,26,59,44,0,0,496,443,Yes,9,77,98,119,137,0,2,4,2,6,10,0,2,6,0,2,0,12,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,256,939,134.1428571,0.272630458
54115,NEW JERSEY,NJ,Dover Public School District,Academy Street Elementary School,263,248,,,,0,0,,,,2,2,0,0,11,11,8,8,0,0,284,269,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54116,NEW JERSEY,NJ,Dover Public School District,East Dover Elementary School,224,203,,,,0,0,,,,11,5,0,0,14,11,14,11,0,0,263,230,-9,-9,-9,-9,-9,-9,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54117,NEW JERSEY,NJ,Dover Public School District,North Dover Elementary School,335,305,,,,0,0,,,,11,8,0,0,20,17,23,11,0,0,389,341,-9,-9,-9,-9,-9,-9,2,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54118,NEW JERSEY,NJ,Downe Township School District,Downe Township Elementary School,2,5,,,,0,2,,,,0,0,0,0,2,2,86,77,0,0,90,86,-9,-9,-9,-9,-9,-9,0,2,2,0,0,0,2,2,0,0,2,2,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54119,NEW JERSEY,NJ,Dumont Public School District,Dumont High School,86,95,181,0.077337504,5,0,2,2,0.140424053,5,50,47,8,11,11,14,251,245,0,2,406,416,Yes,15,79,106,79,91,0,2,0,0,0,0,2,2,0,0,0,0,20,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,170,822,117.4285714,0.206812652
54120,NEW JERSEY,NJ,Dumont Public School District,Grant Elementary School,38,44,,,,0,0,,,,29,38,2,2,5,5,110,92,2,2,186,183,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54121,NEW JERSEY,NJ,Dumont Public School District,Honiss Elementary\Middle School,74,71,,,,2,2,,,,56,50,5,8,11,11,146,188,0,0,294,330,-9,-9,-9,-9,-9,-9,7,6,2,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54122,NEW JERSEY,NJ,Dumont Public School District,Lincoln Elementary School,26,23,,,,2,2,,,,14,20,2,0,8,5,35,53,0,0,87,103,-9,-9,-9,-9,-9,-9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54123,NEW JERSEY,NJ,Dumont Public School District,Selzer Elementary\Middle School,47,56,,,,0,2,,,,47,41,5,2,11,17,176,152,0,0,286,270,-9,-9,-9,-9,-9,-9,0,2,2,2,4,0,2,0,4,0,4,4,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54124,NEW JERSEY,NJ,Dunellen Public School District,Lincoln Middle School,65,56,,,,0,0,,,,5,8,0,0,20,11,65,47,0,0,155,122,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54125,NEW JERSEY,NJ,Dunellen Public School District,Dunellen High School,71,62,133,0.258955546,4,0,0,0,,,8,11,0,0,20,20,71,68,0,0,170,161,Yes,7,24,35,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,331,47.28571429,0.16918429
54126,NEW JERSEY,NJ,Dunellen Public School District,JOHN P. FABER ELEMENTARY SCHOOL,119,98,,,,2,0,,,,14,14,0,0,29,38,110,83,0,0,274,233,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54127,NEW JERSEY,NJ,Eagleswood Township School District,Eagleswood Elementary School,8,8,,,,0,0,,,,0,2,0,0,0,0,77,62,0,0,85,72,-9,-9,-9,-9,-9,-9,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54128,NEW JERSEY,NJ,EAST AMWELL TOWNSHIP SCHOOL DISTRICT,East Amwell Township,20,14,,,,0,0,,,,2,5,0,0,5,5,161,152,0,0,188,176,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54129,NEW JERSEY,NJ,East Brunswick Township School District,East Brunswick High School,74,74,148,0.073144472,5,2,0,2,0.14191508,5,347,344,2,2,53,44,614,560,5,2,1097,1026,Yes,23,256,316,507,561,2,16,0,0,4,2,10,7,2,2,0,0,21,11,17,4,0,0,0,0,0,0,0,0,0,0,0,0,1068,2123,303.2857143,0.503061705
54130,NEW JERSEY,NJ,East Brunswick Township School District,Churchill Jr High School,38,59,97,0.073123139,5,0,0,0,0.142857143,5,236,212,0,0,38,38,413,353,2,2,727,664,No,-9,-9,-9,5,5,0,2,0,2,0,2,0,2,2,0,0,0,34,4,14,9,0,0,0,0,0,0,0,0,0,0,0,0,10,1391,198.7142857,0.007189073
54131,NEW JERSEY,NJ,East Brunswick Township School District,Hammarskjold Middle School,35,41,,,,0,0,,,,251,233,2,2,38,29,314,338,5,5,645,648,-9,-9,-9,-9,-9,-9,5,7,2,2,20,2,17,2,18,0,2,0,11,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54132,NEW JERSEY,NJ,East Brunswick Township School District,Bowne-Munro Elementary School,8,8,,,,0,2,,,,17,17,0,0,2,5,68,77,2,2,97,111,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54133,NEW JERSEY,NJ,East Brunswick Township School District,Central Elementary School,20,14,,,,0,0,,,,68,56,0,0,11,8,131,104,5,2,235,184,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54134,NEW JERSEY,NJ,East Brunswick Township School District,Lawrence Brook Elementary School,20,20,,,,0,0,,,,68,62,0,0,8,5,104,107,5,8,205,202,-9,-9,-9,-9,-9,-9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54135,NEW JERSEY,NJ,East Brunswick Township School District,Memorial Elementary School,11,11,,,,2,0,,,,83,74,0,0,5,11,152,134,5,8,258,238,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54136,NEW JERSEY,NJ,East Brunswick Township School District,Chittick Elementary School,14,20,,,,2,2,,,,80,53,0,0,11,14,110,80,8,2,225,171,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54137,NEW JERSEY,NJ,East Brunswick Township School District,Frost Elementary School,8,5,,,,0,2,,,,68,83,2,2,5,11,122,131,2,2,207,236,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54138,NEW JERSEY,NJ,East Brunswick Township School District,Warnsdorfer Elementary School,5,2,,,,0,0,,,,98,86,0,0,11,5,131,128,2,0,247,221,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54139,NEW JERSEY,NJ,East Brunswick Township School District,Irwin Elementary School,20,20,,,,2,0,,,,89,86,2,2,14,8,110,101,11,5,248,222,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54140,NEW JERSEY,NJ,East Greenwich Township School District,Samuel Mickle School,8,11,,,,0,0,,,,23,11,0,2,17,23,302,287,5,11,355,345,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54141,NEW JERSEY,NJ,East Greenwich Township School District,Jeffrey Clark School,8,5,,,,0,0,,,,20,20,2,0,17,11,233,230,14,17,294,283,-9,-9,-9,-9,-9,-9,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54142,NEW JERSEY,NJ,East Hanover Township School District,Central Elementary School,8,8,,,,0,0,,,,29,20,0,0,5,2,125,107,0,0,167,137,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54143,NEW JERSEY,NJ,East Hanover Township School District,Frank J Smith Elementary,11,8,,,,0,0,,,,23,38,0,0,2,5,113,107,0,0,149,158,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54144,NEW JERSEY,NJ,East Hanover Township School District,East Hanover Middle School,11,8,,,,0,0,,,,29,17,2,0,2,2,152,143,0,0,196,170,-9,-9,-9,-9,-9,-9,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54145,NEW JERSEY,NJ,East Newark School District,East Newark Public School,134,122,,,,0,0,,,,2,2,0,0,2,0,5,5,0,0,143,129,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54146,NEW JERSEY,NJ,East Orange School District,Johnnie L. Cochran Jr. Academy,5,5,,,,0,0,,,,0,2,0,0,116,89,2,0,0,0,123,96,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54147,NEW JERSEY,NJ,East Orange School District,Benjamin Banneker Academy,5,2,,,,0,0,,,,2,0,2,2,203,233,2,5,2,5,216,247,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54148,NEW JERSEY,NJ,East Orange School District,Althea Gibson Academy,11,8,,,,0,0,,,,0,0,0,0,68,53,0,2,2,5,81,68,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54149,NEW JERSEY,NJ,East Orange School District,Wahlstrom Early Childhood Academy,8,5,,,,0,0,,,,0,0,0,0,65,68,2,0,0,0,75,73,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54150,NEW JERSEY,NJ,East Orange School District,East Orange Campus High School,59,53,112,0.082771306,5,0,0,0,0.142857143,5,0,0,0,0,902,779,5,2,2,62,968,896,Yes,6,43,55,109,142,0,0,0,0,0,0,0,0,0,0,0,0,163,136,71,26,0,0,0,0,0,0,0,0,0,0,0,0,251,1864,266.2857143,0.134656652
54151,NEW JERSEY,NJ,East Orange School District,East Orange STEM Academy High School,17,11,28,0.100815101,5,0,0,0,0.142857143,5,0,0,0,0,275,359,2,2,0,0,294,372,Yes,9,18,51,28,57,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,666,95.14285714,0.127627628
54152,NEW JERSEY,NJ,East Orange School District,Edward T. Bowser Sr. School of Excellence,68,68,,,,2,0,,,,0,2,0,0,215,215,2,2,0,0,287,287,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54153,NEW JERSEY,NJ,East Orange School District,George Washington Carver Institute,8,8,,,,0,0,,,,0,0,0,0,158,149,2,2,0,0,168,159,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54154,NEW JERSEY,NJ,East Orange School District,Langston Hughes Elementary School,5,2,,,,0,0,,,,0,0,0,0,290,266,0,0,0,0,295,268,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54155,NEW JERSEY,NJ,East Orange School District,Whitney E. Houston Academy,11,8,,,,0,0,,,,0,0,0,0,149,167,0,0,0,0,160,175,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54156,NEW JERSEY,NJ,East Orange School District,Mildred Barry Garvin Elementary,2,8,,,,0,0,,,,0,2,2,0,188,167,0,0,0,2,192,179,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54157,NEW JERSEY,NJ,East Orange School District,Dionne Warwick Institute,11,17,,,,0,0,,,,0,0,2,2,227,239,0,0,0,0,240,258,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54158,NEW JERSEY,NJ,East Orange School District,Ecole Toussaint Louverture,8,2,,,,0,0,,,,2,0,2,0,146,143,0,0,0,0,158,145,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54159,NEW JERSEY,NJ,East Orange School District,Gordon Parks Academy,2,5,,,,0,0,,,,0,0,0,0,152,149,2,5,0,0,156,159,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54160,NEW JERSEY,NJ,East Orange School District,Cicely L. Tyson Community Elementary School,2,2,,,,0,0,,,,2,0,0,0,221,239,5,2,8,8,238,251,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54161,NEW JERSEY,NJ,East Orange School District,Cicely L. Tyson Community Middle/High School,17,29,46,0.081605478,5,0,0,0,0.142857143,5,0,0,0,0,323,380,0,0,0,2,340,411,Yes,7,8,55,44,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,751,107.2857143,0.127829561
54162,NEW JERSEY,NJ,East Orange School District,J. Garfield Jackson Sr. Academy,2,2,,,,0,0,,,,0,0,2,0,122,119,0,0,0,0,126,121,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54163,NEW JERSEY,NJ,East Orange School District,John L. Costley Middle School,8,14,,,,0,0,,,,0,2,0,0,173,170,8,8,11,8,200,202,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,28,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54164,NEW JERSEY,NJ,East Orange School District,Patrick F. Healy Middle School,14,11,,,,0,0,,,,0,0,0,0,179,146,2,0,0,0,195,157,-9,-9,-9,-9,-9,-9,0,2,0,2,0,2,2,0,0,2,0,2,14,11,14,11,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54165,NEW JERSEY,NJ,East Orange School District,Sojourner Truth Middle School,0,0,,,,0,0,,,,0,0,0,0,209,143,0,0,0,0,209,143,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54166,NEW JERSEY,NJ,East Orange School District,ALTERNATIVE PROGRAM AT GLENWOOD,0,2,,,,0,0,,,,0,0,2,2,26,14,0,0,0,0,28,18,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,2,0,0,0,2,0,0,0,0,0,0,-18,,,
54167,NEW JERSEY,NJ,East Orange School District,ALTERNATIVE PROGRAM AT EDMONSON,0,0,0,0.142857143,5,0,0,0,0.142857143,5,0,0,0,0,17,20,0,0,0,0,17,20,No,-9,-9,-9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,5.285714286,0.054054054
54168,NEW JERSEY,NJ,East Rutherford School District,ALFRED S. FAUST,65,71,136,0.259509721,4,2,0,2,,,23,23,0,2,8,8,62,74,0,0,160,178,No,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,48.28571429,0
54169,NEW JERSEY,NJ,East Rutherford School District,MCKENZIE SCHOOL,80,74,154,0.200127267,4,2,2,4,,,53,50,0,2,8,20,65,68,14,11,222,227,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,64.14285714,0
54170,NEW JERSEY,NJ,EAST WINDSOR REGIONAL SCHOOL DISTRICT,HIGHTSTOWN HIGH SCHOOL,239,242,481,0.172759655,5,0,2,2,0.141544807,5,140,116,0,2,95,95,293,293,2,5,769,755,Yes,22,125,152,107,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,1524,217.7142857,0.162073491
54171,NEW JERSEY,NJ,EAST WINDSOR REGIONAL SCHOOL DISTRICT,ETHEL McKNIGHT ELEMENTARY SCHOOL,101,95,,,,0,2,,,,47,50,0,2,32,20,80,74,5,2,265,245,-9,-9,-9,-9,-9,-9,0,0,4,2,2,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-18,,,
54172,NEW JERSEY,NJ,EAST WINDSOR REGIONAL SCHOOL DISTRICT,GRACE N. ROGERS ELEMENTARY SCHOOL,173,158,,,,0,0,,,,41,44,2,0,23,26,110,92,5,11,354,331,-9,-9,-9,-9,-9,-9,2,0,0,0,2,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54173,NEW JERSEY,NJ,EAST WINDSOR REGIONAL SCHOOL DISTRICT,MELVIN H. KREPS MIDDLE SCHOOL,215,182,,,,0,2,,,,107,110,0,2,68,56,251,242,5,5,646,599,-9,-9,-9,-9,-9,-9,6,0,0,0,17,6,6,0,12,0,0,0,32,6,10,6,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54174,NEW JERSEY,NJ,EAST WINDSOR REGIONAL SCHOOL DISTRICT,PERRY L. DREW ELEMENTARY SCHOOL,179,149,,,,0,0,,,,44,59,2,0,35,26,83,80,5,8,348,322,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54175,NEW JERSEY,NJ,EAST WINDSOR REGIONAL SCHOOL DISTRICT,WALTER C. BLACK ELEMENTARY SCHOOL,92,74,,,,0,2,,,,65,59,0,0,29,17,98,101,8,0,292,253,-9,-9,-9,-9,-9,-9,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54176,NEW JERSEY,NJ,Eastampton Township School District,Eastampton Township Community School,35,41,,,,0,0,,,,11,8,0,2,53,62,161,170,26,23,286,306,-9,-9,-9,-9,-9,-9,2,0,0,0,4,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54177,NEW JERSEY,NJ,EASTERN CAMDEN COUNTY REGIONAL SCHOOL DISTRICT,Eastern Regional High School,71,74,145,0.071708958,5,2,2,4,0.140894434,5,152,134,2,2,104,86,677,653,38,41,1046,992,Yes,22,224,252,330,352,0,0,2,2,6,8,0,0,2,0,4,0,67,28,28,7,4,4,2,2,0,0,0,0,0,0,0,0,682,2038,291.1428571,0.334641806
54178,NEW JERSEY,NJ,Eatontown Public School District,Margaret L Vetter,50,47,,,,0,0,,,,32,23,0,0,35,38,41,29,5,5,163,142,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54179,NEW JERSEY,NJ,Eatontown Public School District,Memorial Middle School,23,26,,,,0,2,,,,11,14,0,0,17,20,26,20,23,32,100,114,-9,-9,-9,-9,-9,-9,2,2,0,2,2,2,4,2,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54180,NEW JERSEY,NJ,Eatontown Public School District,Meadowbrook,26,23,,,,0,0,,,,11,20,0,0,14,17,86,83,8,8,145,151,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54181,NEW JERSEY,NJ,Eatontown Public School District,Woodmere,23,17,,,,0,0,,,,5,5,0,0,32,26,59,53,2,2,121,103,-9,-9,-9,-9,-9,-9,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54182,NEW JERSEY,NJ,Edgewater School District,Eleanor Van Gelder,35,44,,,,0,0,,,,68,71,2,0,11,11,74,53,20,14,210,193,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54183,NEW JERSEY,NJ,Edgewater School District,George Washington School,32,32,,,,0,0,,,,134,119,0,2,14,11,74,65,17,11,271,240,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54184,NEW JERSEY,NJ,Edgewater Park Township School District,Midred Magowan Elementary School,74,86,,,,0,0,,,,8,5,0,0,74,68,95,86,17,8,268,253,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54185,NEW JERSEY,NJ,Edgewater Park Township School District,Samuel M Ridgway Middle School,41,41,,,,0,0,,,,2,11,0,0,44,44,77,50,8,11,172,157,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,-18,,,
54186,NEW JERSEY,NJ,Edison Township School District,Edison Early Learning Center,8,2,,,,0,0,,,,35,17,0,0,2,2,17,2,2,0,64,23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-18,,,
54187,NEW JERSEY,NJ,Edison Township School District,Franklin D Roosevelt School,8,2,,,,0,0,,,,53,23,0,0,2,0,8,5,0,0,71,30,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-18,,,
