,Unnamed: 0,LEA_STATE_NAME,LEA_STATE,LEA_NAME,SCH_NAME,SCH_APENR_IND,SCH_APCOURSES,TOT_APENR_M,TOT_APENR_F,TOT_SATACT_M,TOT_SATACT_F,TOT_HBREPORTED_SEX_F,TOT_HBDISCIPLINED_SEX_M,TOT_HBDISCIPLINED_SEX_F,TOT_HBDISCIPLINED_RAC_M,TOT_HBDISCIPLINED_RAC_F,TOT_HBDISCIPLINED_DIS_M,TOT_HBDISCIPLINED_DIS_F,TOT_DISCWODIS_ISS_M,TOT_DISCWODIS_ISS_F,TOT_DISCWDIS_ISS_IDEA_M,TOT_DISCWDIS_ISS_IDEA_F,TOT_DISCWODIS_ARR_M,TOT_DISCWODIS_ARR_F,TOT_DISCWDIS_ARR_IDEA_M,TOT_DISCWDIS_ARR_IDEA_F,TOT_DISCWODIS_EXPWE_M,TOT_DISCWODIS_EXPWE_F,TOT_DISCWODIS_EXPWOE_M,TOT_DISCWODIS_EXPWOE_F,TOT_DISCWDIS_EXPWOE_IDEA_M,TOT_DISCWDIS_EXPWOE_IDEA_F,TOT_DISCWDIS_EXPZT_IDEA_M,TOT_DISCWDIS_EXPZT_IDEA_F,TOT_ENR,AVG_ENR,TOT_SATACT,VAL_SAT,VAL_WH,VAL_BL,VAL_HP,VAL_TR,VAL_HI,VAL_AS,VAL_AM,VAL_RACE,RACE_SCORE,VAL_GENDER,GENDER_SCORE,VAL_AP_COURSES,AP_SCORE,VAL_SATACT_COURSES,SATACT_SCORE,COURSES_SCORE,TOT_ARR,TOT_EXP,TOT_HARR,TOT_SUSP,VAL_OFFENSES,OFFENSES_SCORE,SCHOOL_SCORE,Race,Value,Gender,GenderValue
4252,21951,FLORIDA,FL,PINELLAS,OSCEOLA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,24,9,0,0,0,0,0,0,0,0,0,0,0,0,1243,177.57142857142858,0,0.0,0.5892426157912883,0.08412826111941157,0.13722560625215494,0.0986093552465234,0.031030915986668208,0.10102287093437537,0.13722560625215494,0.16835503308322525,5,0.012067578439259855,5,0.0,5,0.0,5,5,0,0,0,136,13.600000000000001,1,4,SCH_ENR_AS,52,TOT_ENR_F,629
4253,54472,NEW JERSEY,NJ,Hamilton Township Public School District,McGALLIARD ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,37.0,0,0.0,0.42857142857142855,0.023166023166023165,0.13513513513513514,0.1274131274131274,0.1274131274131274,0.1274131274131274,0.14285714285714285,0.15885273028130167,5,0.02702702702702703,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,4,TOT_ENR_F,133
4254,1893,ALASKA,AK,Yakutat School District,Yakutat School,No,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,12.571428571428571,4,0.045454545454545456,0.10714285714285715,0.14285714285714285,0.12012987012987013,0.12012987012987013,0.12012987012987013,0.12012987012987013,0.5162337662337663,0.17810760667903525,5,0.13636363636363635,5,0.0,5,0.045454545454545456,1,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,2,TOT_ENR_F,50
4255,35636,KENTUCKY,KY,Letcher County,Whitesburg Middle School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,25.0,0,0.0,0.7885714285714286,0.13142857142857142,0.14285714285714285,0.12,0.12,0.13142857142857142,0.14285714285714285,0.2253061224489796,4,0.10857142857142857,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,2,TOT_ENR_F,78
4256,88404,UTAH,UT,WASHINGTON DISTRICT,SUNRISE RIDGE INTERMEDIATE,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,897,128.14285714285714,0,0.0,0.7746456442108617,0.13839783405000797,0.12836438923395443,0.12836438923395443,0.10160853639114509,0.1350533524446568,0.14285714285714285,0.221327326917389,4,0.030100334448160536,5,0.0,5,0.0,5,5,0,0,2,0,0.6,3,4,SCH_ENR_AS,7,TOT_ENR_F,435
4257,31711,INDIANA,IN,Randolph Southern School Corp,Randolph Southern Jr-Sr High Sch,Yes,2,5,14,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,35.142857142857146,25,0.1016260162601626,0.8124274099883856,0.14285714285714288,0.14285714285714288,0.12659698025551686,0.12253193960511034,0.13472706155632985,0.14285714285714288,0.23212211713953873,4,0.024390243902439025,5,0.07723577235772358,1,0.1016260162601626,1,1,0,0,0,0,0.0,1,2,SCH_ENR_AS,2,TOT_ENR_F,126
4258,5110,CALIFORNIA,CA,Mendota Unified,Mendota Community Day,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.24489795918367344,4,0.42857142857142855,3,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_F,2
4259,28310,ILLINOIS,IL,Hinsdale CCSD 181,Hinsdale Middle School,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,111.57142857142857,0,0.0,0.626669105542345,0.12237058715931955,0.14029632339491493,0.11084689957929394,0.08395829522590086,0.026339857325772816,0.14285714285714285,0.1790483158692414,5,0.06274007682458387,5,0.0,5,0.0,5,5,0,0,0,10,1.0,1,4,SCH_ENR_AS,91,TOT_ENR_F,366
4260,21040,FLORIDA,FL,MARION,LAKE WEIR MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,160,98,65,9,2,0,0,0,0,0,0,0,0,0,0,0,1199,171.28571428571428,0,0.0,0.3984272608125819,0.06314786131299893,0.14118908614321457,0.08447515786965328,0.03812701060407483,0.1370189443583939,0.1370189443583939,0.14277203792275878,5,0.0658882402001668,5,0.0,5,0.0,5,5,2,0,0,258,26.6,1,4,SCH_ENR_AS,7,TOT_ENR_F,560
4261,4339,ARKANSAS,AR,FAYETTEVILLE SCHOOL DISTRICT,BUTTERFIELD ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,74.28571428571429,0,0.0,0.5398351648351648,0.07170329670329671,0.12362637362637363,0.08324175824175825,0.019780219780219793,0.10631868131868133,0.13516483516483518,0.1542386185243328,5,0.057692307692307696,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,19,TOT_ENR_F,245
4262,38284,MARYLAND,MD,Baltimore City Public Schools,George Washington Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,266,38.0,0,0.0,0.08270676691729323,0.7180451127819549,0.13533834586466165,0.10526315789473684,0.11654135338345864,0.14285714285714285,0.13533834586466165,0.20515574650913,4,0.07518796992481203,5,0.0,5,0.0,5,5,0,0,0,5,0.5,3,4,SCH_ENR_AS,0,TOT_ENR_F,123
4263,34664,KANSAS,KS,Wichita,Wells Alternative Middle School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,27,3.857142857142857,0,0.0,0.2275132275132275,0.005291005291005289,0.06878306878306878,0.06878306878306878,0.1164021164021164,0.14285714285714285,0.06878306878306878,0.09977324263038548,5,0.5555555555555556,3,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_F,6
4264,43546,MICHIGAN,MI,Linden Community Schools,Hyatt Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,469,67.0,0,0.0,0.7484008528784648,0.13432835820895522,0.14285714285714285,0.10874200426439233,0.08955223880597014,0.13432835820895522,0.13859275053304904,0.2138288151081328,4,0.11300639658848614,5,0.0,5,0.0,5,5,0,2,0,0,0.4,4,4,SCH_ENR_AS,4,TOT_ENR_F,208
4265,25705,IDAHO,ID,KELLOGG JOINT DISTRICT,KELLOGG HIGH SCHOOL,Yes,1,2,0,10,24,0,0,0,0,0,0,0,27,13,10,2,0,0,0,0,0,0,0,0,0,0,0,0,363,51.857142857142854,34,0.09366391184573003,0.7524596615505708,0.13183785911058638,0.14285714285714285,0.12357339630066902,0.10704447068083431,0.13183785911058638,0.11530893349075166,0.2149884747287345,4,0.008264462809917356,5,0.005509641873278237,1,0.09366391184573003,1,1,0,0,0,40,4.0,1,2,SCH_ENR_AS,4,TOT_ENR_F,180
4266,95580,WISCONSIN,WI,Shorewood School District,Shorewood Intermediate,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,307,43.857142857142854,0,0.0,0.4760353652861796,0.03629595160539787,0.14285714285714285,0.10051186598417867,0.0809678920428106,0.051651931130758486,0.13634248487668682,0.14638037625473643,5,0.06188925081433225,5,0.0,5,0.0,5,5,0,0,2,4,1.0,1,4,SCH_ENR_AS,28,TOT_ENR_F,163
4267,29976,ILLINOIS,IL,Western Springs SD 101,John Laidlaw Elem School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,381,54.42857142857143,0,0.0,0.7889013873265841,0.13760779902512185,0.14285714285714285,0.11661042369703788,0.12448443944506937,0.12448443944506937,0.14285714285714285,0.22540039637902406,4,0.08136482939632546,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,4,SCH_ENR_AS,7,TOT_ENR_F,175
4268,33563,KANSAS,KS,Central,Central Elem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,172,24.571428571428573,0,0.0,0.7001661129568106,0.14285714285714288,0.14285714285714288,0.06727574750830566,0.08471760797342194,0.14285714285714288,0.11960132890365449,0.20004746084480304,4,0.10465116279069768,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_F,95
4269,1062,ALABAMA,AL,Morgan County Schools,Cotaco Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,55,29,4,2,0,0,0,0,2,0,0,0,0,0,0,0,472,67.42857142857143,0,0.0,0.7618038740920097,0.1089588377723971,0.14285714285714285,0.11531476997578693,0.1280266343825666,0.1280266343825666,0.13861985472154964,0.2176582497405742,4,0.0847457627118644,5,0.0,5,0.0,5,5,0,2,0,84,8.8,1,3,SCH_ENR_AS,7,TOT_ENR_F,216
4270,61135,NEW YORK,NY,RYE CITY SCHOOL DISTRICT,OSBORN SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,82.57142857142857,0,0.0,0.6581809194265942,0.13593672763222936,0.14285714285714285,0.12555610479485912,0.08403361344537814,0.026940187839841815,0.14285714285714285,0.1880516912647412,5,0.031141868512110725,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,67,TOT_ENR_F,280
4271,10573,CALIFORNIA,CA,Mt. Diablo Unified,Bel Air Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,79.57142857142857,0,0.0,0.10335983585534753,0.0010259040779687064,0.1195178250833547,0.06027186458066171,0.5214157476275969,0.09797383944601179,0.13926647858425237,0.14897592789359912,5,0.0017953321364452424,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,25,TOT_ENR_F,279
4272,31112,INDIANA,IN,M S D Warren County,Warren Central Elem Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,44.42857142857143,0,0.0,0.8249885163068442,0.13642627468994029,0.14285714285714288,0.13642627468994029,0.12999540652273772,0.13642627468994029,0.14285714285714288,0.23571100465909836,4,0.01607717041800643,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,2,TOT_ENR_F,158
4273,64810,NORTH DAKOTA,ND,HARVEY 38,HARVEY HIGH SCHOOL,No,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,30.571428571428573,22,0.102803738317757,0.8010680907877169,0.12416555407209613,0.14285714285714288,0.14285714285714288,0.12416555407209613,0.14285714285714288,0.12416555407209613,0.22887659736791907,4,0.056074766355140186,5,0.0,5,0.102803738317757,1,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_F,101
4274,90072,VIRGINIA,VA,PATRICK CO PBLC SCHS,MEADOWS OF DAN ELEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,539,77.0,0,0.0,0.5157699443413729,0.05380333951762523,0.12987012987012986,0.10760667903525047,0.08534322820037106,0.10760667903525047,0.1391465677179963,0.1627352239597138,5,0.02411873840445269,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,19,TOT_ENR_F,263
4275,16714,COLORADO,CO,Pueblo School District No. 60,IRVING ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,55.57142857142857,0,0.0,0.11421226588321705,0.12486228424531766,0.13771575468233566,0.13000367242012487,0.5538009548292325,0.14285714285714285,0.13257436650752846,0.190860920203557,5,0.11568123393316196,5,0.0,5,0.0,5,5,0,0,0,4,0.4,4,4,SCH_ENR_AS,0,TOT_ENR_F,172
4276,91583,WASHINGTON,WA,Kennewick School District,Edison Elementary School - Kennewick,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,640,91.42857142857143,0,0.0,0.2055803571428571,0.12254464285714287,0.14285714285714285,0.10848214285714286,0.4399553571428571,0.13973214285714286,0.13191964285714286,0.1844387755102041,5,0.03125,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,2,TOT_ENR_F,330
4277,94361,WISCONSIN,WI,Gibraltar Area School District,Gibraltar Middle,0,0,0,0,0,0,2,4,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,13.571428571428571,0,0.0,0.6887218045112782,0.14285714285714285,0.14285714285714285,0.12180451127819548,0.03759398496240601,0.12180451127819548,0.12180451127819548,0.1967776584317938,5,0.031578947368421054,5,0.0,5,0.0,5,5,0,0,10,2,3.2,1,4,SCH_ENR_AS,2,TOT_ENR_F,46
4278,21498,FLORIDA,FL,OSCEOLA,POINCIANA ACADEMY OF FINE ARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,717,102.42857142857143,0,0.0,0.06614863518629209,0.12213588364215978,0.13309424188085275,0.12472604104403268,0.4777844192070133,0.13309424188085275,0.14285714285714285,0.17140580081404946,5,0.029288702928870293,5,0.0,5,0.0,5,5,0,0,0,27,2.7,1,4,SCH_ENR_AS,7,TOT_ENR_F,348
4279,10473,CALIFORNIA,CA,Moreno Valley Unified,Vista del Lago High,Yes,14,210,378,187,267,0,4,0,0,0,0,0,0,0,0,0,12,4,7,2,5,0,0,0,0,0,0,0,2167,309.57142857142856,454,0.20950622981079833,0.07871316500758124,0.03065462456325401,0.13685806579207593,0.1299360537939218,0.5511899268244447,0.09671039620278198,0.13962687059133758,0.1662413003964853,5,0.012459621596677434,5,0.2713428703276419,2,0.20950622981079833,2,2,16,5,4,0,8.6,1,3,SCH_ENR_AS,100,TOT_ENR_F,1070
4280,92952,WASHINGTON,WA,West Valley School District (Spokane),Orchard Center Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,45.285714285714285,0,0.0,0.6079315006759802,0.11131140153222172,0.13654799459215863,0.035601622352410996,0.08292023433979269,0.1302388463271744,0.11131140153222172,0.17369471447885146,5,0.0914826498422713,5,0.0,5,0.0,5,5,0,0,0,4,0.4,4,4,SCH_ENR_AS,4,TOT_ENR_F,144
4281,51221,MONTANA,MT,Shelby Elementary School District,Shelby Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,243,34.714285714285715,0,0.0,0.6390358612580834,0.13462669018224574,0.14285714285714285,0.08935920047031158,0.0770135214579659,0.14285714285714285,0.052322163433274546,0.1825816746451667,5,0.00411522633744856,5,0.0,5,0.0,5,5,0,0,0,17,1.7000000000000002,1,4,SCH_ENR_AS,0,TOT_ENR_F,121
4282,51318,MONTANA,MT,Whitehall H S,Whitehall High School,Yes,2,5,5,10,11,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,136,19.428571428571427,21,0.15441176470588236,0.7468487394957983,0.12815126050420167,0.12815126050420167,0.14285714285714285,0.11344537815126049,0.14285714285714285,0.09138655462184873,0.21338535414165663,4,0.1323529411764706,5,0.07352941176470588,1,0.15441176470588236,1,1,0,0,0,4,0.4,4,3,SCH_ENR_AS,0,TOT_ENR_F,59
4283,37196,LOUISIANA,LA,St. John the Baptist Parish,West St. John High School,No,0,0,0,38,20,0,0,0,0,0,0,0,13,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,219,31.285714285714285,58,0.2648401826484018,0.13372472276581865,0.848010437051533,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.24228869630043795,4,0.1050228310502283,5,0.0,5,0.2648401826484018,2,5,0,0,0,18,1.8,1,3,SCH_ENR_AS,0,TOT_ENR_F,98
4284,56597,NEW MEXICO,NM,GADSDEN INDEPENDENT SCHOOLS,CHAPARRAL ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,105.42857142857143,0,0.0,0.060201316298877275,0.13337204800619434,0.14285714285714285,0.14285714285714285,0.7650019357336431,0.14285714285714285,0.14285714285714285,0.2185719816381837,4,0.04065040650406504,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_F,354
4285,87454,UTAH,UT,AMERICAN PREPARATORY ACADEMY--LEA,AMERICAN PREPARATORY ACADEMY - ACCELERATED SCHOOL,Yes,11,52,102,42,63,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1328,189.71428571428572,105,0.07906626506024096,0.0612091222030981,0.054001721170395874,0.11951376936316696,0.13306798623063684,0.4203958691910499,0.03367039586919106,0.14135111876075732,0.13760142611261372,5,0.0783132530120482,5,0.11596385542168675,1,0.07906626506024096,1,1,0,4,6,0,2.5999999999999996,1,3,SCH_ENR_AS,145,TOT_ENR_F,716
4286,38718,MARYLAND,MD,Charles County Public Schools,Mt Hope/Nanjemoy Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,47.0,0,0.0,0.3890577507598784,0.2066869300911854,0.14285714285714285,0.0486322188449848,0.13069908814589665,0.14285714285714285,0.13069908814589665,0.1702127659574468,5,0.10030395136778116,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,0,TOT_ENR_F,148
4287,57324,NEW YORK,NY,CHILDREN'S AID COLLEGE PREPARATORY CHARTER SCHOOL,Children's Aid College Prep Charter School,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,310,44.285714285714285,0,0.0,0.12995391705069123,0.2861751152073733,0.12995391705069123,0.12995391705069123,0.363594470046083,0.12995391705069123,0.12995391705069123,0.18564845292955892,5,0.01935483870967742,5,0.0,5,0.0,5,5,0,0,0,12,1.2000000000000002,1,4,SCH_ENR_AS,4,TOT_ENR_F,152
4288,82674,TEXAS,TX,GARLAND ISD,CISNEROS PRE-K CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,86.0,0,0.0,0.1212624584717608,0.07142857142857142,0.14285714285714285,0.1362126245847176,0.7508305647840532,0.1362126245847176,0.14285714285714285,0.2145230185097295,4,0.019933554817275746,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,4,TOT_ENR_F,307
4289,39765,MASSACHUSETTS,MA,Beverly,Hannah Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,398,56.857142857142854,0,0.0,0.6812634601579326,0.11019382627422827,0.14285714285714285,0.11019382627422827,0.049892318736539834,0.1252692031586504,0.14285714285714285,0.19464670290226646,5,0.01507537688442211,5,0.0,5,0.0,5,5,0,0,0,4,0.4,4,4,SCH_ENR_AS,7,TOT_ENR_F,202
4290,19328,FLORIDA,FL,CLAY,CLAY HILL ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,432,61.714285714285715,0,0.0,0.796957671957672,0.14285714285714285,0.13822751322751323,0.12665343915343916,0.11276455026455026,0.13822751322751323,0.13822751322751323,0.22770219198790628,4,0.041666666666666664,5,0.0,5,0.0,5,5,0,0,0,27,2.7,1,3,SCH_ENR_AS,2,TOT_ENR_F,207
4291,24626,GEORGIA,GA,Paulding County,Paulding County High School,Yes,16,121,204,73,136,0,0,0,0,0,0,0,262,197,63,32,7,4,4,4,4,0,0,0,7,0,5,0,1723,246.14285714285714,209,0.12130005803830528,0.46364314733438355,0.1136721664870243,0.14053561064588344,0.11093607495232567,0.04999585440676561,0.1370533123289943,0.13879446148743885,0.16494723252040222,5,0.03656413232733604,5,0.1886244921648288,1,0.12130005803830528,1,1,11,4,0,459,51.10000000000001,1,3,SCH_ENR_AS,10,TOT_ENR_F,830
4292,93058,WEST VIRGINIA,WV,BERKELEY COUNTY SCHOOLS,HEDGESVILLE HIGH SCHOOL,Yes,18,133,167,40,60,2,2,0,2,0,0,0,113,63,42,13,0,0,0,0,10,4,0,0,0,0,0,0,1322,188.85714285714286,100,0.07564296520423601,0.6703047330883942,0.03317484331100065,0.14134428355305814,0.12621569051221093,0.09217635617030473,0.13756213529284633,0.1398314242489734,0.19151563802525548,5,0.0030257186081694403,5,0.22692889561270801,2,0.07564296520423601,1,2,0,14,4,176,21.6,1,3,SCH_ENR_AS,7,TOT_ENR_F,663
4293,13119,CALIFORNIA,CA,Santee,Carlton Oaks Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,833,119.0,0,0.0,0.4777911164465786,0.13805522208883553,0.1404561824729892,0.04441776710684274,0.09603841536614646,0.11284513805522209,0.13805522208883553,0.16395129480363574,5,0.022809123649459785,5,0.0,5,0.0,5,5,0,0,0,45,4.5,1,4,SCH_ENR_AS,25,TOT_ENR_F,407
4294,63474,NORTH CAROLINA,NC,Charlotte-Mecklenburg Schools,Smithfield Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,99.57142857142857,0,0.0,0.3277310924369748,0.09961057593769215,0.13998770239803238,0.11559745849559336,0.09100225456036073,0.11990161918425907,0.14285714285714285,0.14809826369572218,5,0.06743185078909612,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,16,TOT_ENR_F,325
4295,5975,CALIFORNIA,CA,Atwater Elementary,Elmer Wood Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,73.71428571428571,0,0.0,0.13815060908084165,0.11766334440753044,0.13898117386489478,0.11184939091915835,0.4986157253599114,0.12929125138427464,0.13898117386489478,0.18193323841164372,5,0.10077519379844961,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,7,TOT_ENR_F,232
4296,25121,HAWAII,HI,Hawaii Department of Education,Elsie H Wilcox Elementary School,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,118.42857142857143,0,0.0,0.07289333103567121,0.14285714285714285,0.05738411166637945,0.09357229019472686,0.04290884025504049,0.16232982939858692,0.1404445976219197,0.10177002043278106,5,0.09288299155609167,5,0.0,5,0.0,5,5,0,0,2,0,0.6,3,4,SCH_ENR_AS,253,TOT_ENR_F,376
4297,23012,GEORGIA,GA,Carroll County,Sharp Creek Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,81.28571428571429,0,0.0,0.4125031383379362,0.08561385890032637,0.14285714285714288,0.0672859653527492,0.014561888024102446,0.14285714285714288,0.13055485814712528,0.14231914206807503,5,0.06854130052724078,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,0,TOT_ENR_F,265
4298,56706,NEW MEXICO,NM,LAKE ARTHUR MUNICIPAL SCHOOLS,LAKE ARTHUR HIGH,No,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4.571428571428571,4,0.125,0.07589285714285715,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6383928571428572,0.14285714285714285,0.14285714285714285,0.2040816326530612,4,0.1875,5,0.0,5,0.125,1,5,0,0,0,2,0.2,5,4,SCH_ENR_AS,0,TOT_ENR_F,13
4299,68147,OHIO,OH,Fairlawn Local,Fairlawn High School,No,0,0,0,46,56,0,0,0,2,0,0,0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,335,47.857142857142854,102,0.3044776119402985,0.8452025586353945,0.1368869936034115,0.14285714285714285,0.14285714285714285,0.1368869936034115,0.14285714285714285,0.14285714285714285,0.2414864453243984,4,0.014925373134328358,5,0.0,5,0.3044776119402985,2,5,0,0,2,4,1.0,1,3,SCH_ENR_AS,0,TOT_ENR_F,170
4300,70364,OKLAHOMA,OK,WAPANUCKA,WAPANUCKA HS,No,0,0,0,6,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,8.714285714285714,15,0.2459016393442623,0.31615925058548006,0.1100702576112412,0.14285714285714285,0.1100702576112412,0.028103044496487106,0.14285714285714285,0.2177985948477752,0.1525593844095015,5,0.04918032786885246,5,0.0,5,0.2459016393442623,2,5,0,0,0,6,0.6000000000000001,2,4,SCH_ENR_AS,0,TOT_ENR_F,29
4301,59168,NEW YORK,NY,NEW YORK CITY PUBLIC SCHOOLS,PS 5 DR RONALD MCNAIR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,-5,-5,-5,-5,0,0,0,0,0,0,0,0,234,33.42857142857143,0,0.0,0.11294261294261296,0.6562881562881562,0.14285714285714288,0.13431013431013433,0.0024420024420024333,0.13431013431013433,0.13431013431013433,0.18820861678004536,5,0.06837606837606838,5,0.0,5,0.0,5,5,-10,0,0,4,-3.6,1,4,SCH_ENR_AS,2,TOT_ENR_F,125
